"Name","Link","Tags","Story Points","Status","Assignees","Wallet Address","Reward","Due Date","Activities"
"Optimization: Material Textures","https://app.dework.xyz/webaverse/anata-81736?taskId=90a7e069-9fb2-472a-bf56-3537ce21dae8","github issue","","DONE","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","500 USDC","","Github Integration created on May 31, 2023 3:12 PM, Task completed on Jul 30, 2023 9:21 PM"
"Measuring stats: sum / average / median / high / low / etc","https://app.dework.xyz/webaverse/anata-81736?taskId=d9752a86-7a12-4523-a2d1-dd2f2038d965","github issue","","TODO","","","","","Github Integration created on May 26, 2023 8:19 PM"
"Remove extra armature in blends (Sanitization)","https://app.dework.xyz/webaverse/anata-81736?taskId=7623b252-bdfa-4689-b3ec-f1ad716a4b62","github issue","","DONE","","","","","Github Integration created on May 24, 2023 5:01 PM, Task completed on Dec 4, 2023 12:20 AM"
"Fix README for img folder","https://app.dework.xyz/webaverse/anata-81736?taskId=05dcc874-ef0c-4954-9e22-fdbb0050f364","github issue","","DONE","","","","","Github Integration created on May 10, 2023 11:35 AM, Task completed on May 13, 2023 9:22 PM"
"README for scripts + stats","https://app.dework.xyz/webaverse/anata-81736?taskId=4d36244e-d5bf-4de5-aea3-4617d4b141dc","github issue","","DONE","","","","","Github Integration created on May 8, 2023 5:57 PM, Task completed on May 20, 2023 4:29 PM"
"blender wrangle script","https://app.dework.xyz/webaverse/anata-81736?taskId=bda982df-e868-4753-a6e9-af9ec943b32d","github issue","","DONE","","","","","Github Integration created on May 3, 2023 7:00 PM, Task completed on May 20, 2023 4:09 PM"
"clarify scripts","https://app.dework.xyz/webaverse/anata-81736?taskId=2e5da575-2687-4866-9b2c-a6866373599b","documentation,github issue","","DONE","","","","","Github Integration created on May 1, 2023 12:19 PM, Task completed on May 20, 2023 1:39 PM"
"add titles to the image posters","https://app.dework.xyz/webaverse/anata-81736?taskId=f60e16c9-f596-4350-ae75-f755a7b5b63a","github issue","","DONE","","","","","Github Integration created on Apr 27, 2023 8:18 PM, Task completed on May 31, 2023 2:48 PM"
"Tweak make_posters.sh for fullpage","https://app.dework.xyz/webaverse/anata-81736?taskId=961d2574-6bfe-42f1-87a9-1f8767c2c509","github issue","","DONE","","","","","Github Integration created on Apr 26, 2023 6:51 PM, Task completed on May 13, 2023 11:16 PM"
"add stats to hackmds","https://app.dework.xyz/webaverse/anata-81736?taskId=a9c3af7d-1316-4d41-a158-beea7fc82dce","github issue,documentation","","DONE","","","","","Github Integration created on Apr 26, 2023 2:26 PM, Task completed on May 13, 2023 11:16 PM"
"Make JSON for Males / Females in sperate folders","https://app.dework.xyz/webaverse/anata-81736?taskId=9e6f9177-4d4b-4fa2-82e4-95c5d4c70d40","github issue","","DONE","","","","","Github Integration created on Apr 26, 2023 10:18 AM, Task completed on May 19, 2023 5:08 PM"
"Sort HTML pages alphabetically","https://app.dework.xyz/webaverse/anata-81736?taskId=b2adae8d-9848-436e-958d-1d2479c6b71a","github issue","","DONE","","","","","Github Integration created on Apr 24, 2023 6:21 PM, Task completed on Apr 24, 2023 10:49 PM"
"clarify metadata with a readme","https://app.dework.xyz/webaverse/anata-81736?taskId=05c3d96e-1e4a-4a1c-8575-76832b00888d","documentation,github issue","","DONE","","","","","Github Integration created on Apr 24, 2023 12:04 PM, Task completed on May 19, 2023 5:05 PM"
"Update hackmds for all categories","https://app.dework.xyz/webaverse/anata-81736?taskId=723fd16b-390f-4d0d-84e7-7f87d9699f86","github issue","","DONE","","","","","Github Integration created on Apr 11, 2023 3:12 PM, Task completed on Apr 22, 2023 8:50 PM"
"LoRA Rendering Script","https://app.dework.xyz/webaverse/anata-81736?taskId=798f07ae-3305-4ee8-8e9f-8b62a58ae127","github issue,enhancement","","DONE","","","","","Github Integration created on Apr 6, 2023 2:35 AM, Task completed on Feb 19, 2024 11:08 PM"
"LOD script for assets","https://app.dework.xyz/webaverse/anata-81736?taskId=3ec91b44-7c73-4b7a-949b-2ccbf79ee60c","github issue","","TODO","","","","","Github Integration created on Apr 6, 2023 2:34 AM"
"File drop process","https://app.dework.xyz/webaverse/anata-81736?taskId=66114530-411a-45b5-81d2-5a2b3ed4c629","github issue","","DONE","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","","","Github Integration created on Feb 17, 2023 5:13 PM, Task completed on Apr 6, 2023 1:49 AM"
"Create posters","https://app.dework.xyz/webaverse/anata-81736?taskId=0c024205-f580-4f9a-9d5f-5e826f801f03","github issue","","DONE","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","500 USDC","","Github Integration created on Feb 16, 2023 3:47 AM, Task completed on Apr 6, 2023 1:50 AM"
"Inventory check / update rep","https://app.dework.xyz/webaverse/anata-81736?taskId=b876f44b-d695-42a2-baaa-e33b5dd374cf","","","DONE","Arashi2,jin","0x7C2529De2bE136EC50D70bC6c677dFb0c377A83a,0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","1000 USDC","","jin created on Feb 15, 2023 4:14 PM, Task completed on Mar 12, 2023 7:19 PM"
"Supplement folders with reference layers","https://app.dework.xyz/webaverse/anata-81736?taskId=7ade70e1-75f3-459b-98d8-4cfb91247432","","","DONE","jin,Arashi2","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F,0x7C2529De2bE136EC50D70bC6c677dFb0c377A83a","","","jin created on Feb 15, 2023 3:58 PM, Task completed on Mar 12, 2023 7:20 PM"
"Add README / text file with opensea link to each folder","https://app.dework.xyz/webaverse/anata-81736?taskId=b23dd3c2-c13c-45c5-81f8-2822ac6a0245","github issue","","DONE","","","","","Github Integration created on Feb 14, 2023 9:06 PM, Task completed on Feb 16, 2023 2:02 AM"
"Priority avatars","https://app.dework.xyz/webaverse/anata-81736?taskId=4f602da0-6142-4d0b-8875-00ec61ddd2a0","github issue","","DONE","","","","","Github Integration created on Feb 14, 2023 7:42 PM, Task completed on Jul 5, 2023 10:14 PM"
"Add github workflow for updating README","https://app.dework.xyz/webaverse/anata-81736?taskId=f41b367e-982a-49ec-b8b0-aface569e339","github issue","","DONE","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","","","Github Integration created on Feb 13, 2023 12:05 PM, Task completed on Feb 27, 2023 8:39 PM"
"Investigate clipping issues","https://app.dework.xyz/webaverse/anata-81736?taskId=19196120-be8f-45a7-a019-6571c4731d4a","github issue","","DONE","jin,boomboxhead","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F,0x670A6EB62f5146d4B3B40C7b58AA31d175E3d6Fb","500 USDC","","Github Integration created on Feb 13, 2023 12:05 PM, Task completed on Aug 24, 2023 3:23 PM"
"Test boom-tools import","https://app.dework.xyz/webaverse/anata-81736?taskId=afd9ac81-b759-4bd4-aa7d-846751f8843e","github issue","","DONE","boomboxhead","0x670A6EB62f5146d4B3B40C7b58AA31d175E3d6Fb","5000 USDC","","Github Integration created on Jan 7, 2023 9:10 PM, Task completed on Feb 4, 2023 3:34 AM"
"Phase 2: Optimization pass / LOD","https://app.dework.xyz/webaverse/anata-81736?taskId=1a4a18f1-e537-4810-8944-a8d2c8810f5a","github issue","","DONE","","","","","Github Integration created on Jan 4, 2023 6:56 PM, Task completed on May 20, 2023 1:42 PM"
"Traits: Body (Base avatar mesh)","https://app.dework.xyz/webaverse/anata-81736?taskId=5ae96bc0-6657-4ffb-bb9f-19d06f0e4364","github issue,design,body","","DONE","","","","","Github Integration created on Jan 3, 2023 2:06 PM, Task completed on May 14, 2023 10:52 AM"
"Blender file cleanup for HEAD trait","https://app.dework.xyz/webaverse/anata-81736?taskId=24f33c65-6b7e-472a-9ba7-93829d35e718","github issue,head,design","","DONE","","","","","Github Integration created on Jan 3, 2023 1:56 AM, Task completed on Jul 5, 2023 10:36 PM"
"Rename design files according to metadata","https://app.dework.xyz/webaverse/anata-81736?taskId=648cf7ad-0463-486f-9355-9bfd34e2fb30","github issue,documentation","","DONE","Arashi2,jin","0x7C2529De2bE136EC50D70bC6c677dFb0c377A83a,0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","1000 USDC","","Github Integration created on Jan 1, 2023 11:57 PM, Task completed on Mar 12, 2023 7:19 PM"
"Supplement subtask information","https://app.dework.xyz/webaverse/anata-81736?taskId=228dcbf0-12a8-45b7-a095-2719dcf6846b","github issue,documentation","","DONE","","","","","Github Integration created on Jan 1, 2023 11:52 PM, Task completed on May 14, 2023 10:49 AM"
"Add README to repo","https://app.dework.xyz/webaverse/anata-81736?taskId=8393ac62-823f-4018-9bd2-b1de9a40e0af","documentation,github issue","","DONE","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","","","Github Integration created on Jan 1, 2023 10:49 PM, Task completed on Apr 6, 2023 1:51 AM"
"Prioritize traits by reusable components","https://app.dework.xyz/webaverse/anata-81736?taskId=7d1abd0a-021a-4f8f-8ccf-9f773dbdf2d8","github issue,documentation","","DONE","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","","","Github Integration created on Jan 1, 2023 9:01 PM, Task completed on Jul 5, 2023 10:37 PM"
"Create lists for traits for male / female / shared","https://app.dework.xyz/webaverse/anata-81736?taskId=81ff0235-3cfe-46bd-8e62-5c4ea35a8de9","github issue","","DONE","","","","","Github Integration created on Nov 22, 2022 3:43 PM, Task completed on Nov 28, 2022 7:58 PM"
"Traits: Brace","https://app.dework.xyz/webaverse/anata-81736?taskId=856fe3f7-2014-4d8f-a08e-a65b34154ad5","github issue,brace,design","","DONE","","","","","jin created on Nov 22, 2022 3:37 PM, Task completed on May 14, 2023 10:51 AM"
"Traits: Clips and Kanzashi","https://app.dework.xyz/webaverse/anata-81736?taskId=69a621c7-70ba-409c-8d60-8e5514227156","clipskanzashi,github issue,design","","DONE","","","","","jin created on Nov 22, 2022 3:37 PM, Task completed on May 14, 2023 10:51 AM"
"Traits: Clothing","https://app.dework.xyz/webaverse/anata-81736?taskId=4078ca80-a718-425a-b7a0-edde9a7f6094","clothing,design,github issue","","DONE","","","","","jin created on Nov 22, 2022 3:37 PM, Task completed on May 14, 2023 10:51 AM"
"Traits: Earring","https://app.dework.xyz/webaverse/anata-81736?taskId=2f83849e-fb44-4301-892d-4042495d935c","earring,design,github issue","","DONE","Arashi2","0x7C2529De2bE136EC50D70bC6c677dFb0c377A83a","","","jin created on Nov 22, 2022 3:37 PM, Task completed on May 14, 2023 10:51 AM"
"Traits: Eyes","https://app.dework.xyz/webaverse/anata-81736?taskId=55bb8e5c-c51c-45d3-b7ec-73c249add308","design,github issue","","DONE","","","","","jin created on Nov 22, 2022 3:37 PM, Task completed on May 14, 2023 10:52 AM"
"Traits: Face Other","https://app.dework.xyz/webaverse/anata-81736?taskId=50e65d27-7f02-4195-bf47-268a26c50789","github issue,design","","DONE","","","","","jin created on Nov 22, 2022 3:37 PM, Task completed on May 14, 2023 10:51 AM"
"Traits: Glasses","https://app.dework.xyz/webaverse/anata-81736?taskId=6f40f2df-c466-479d-8d21-8c30ea9e57ca","glasses,design,github issue","","DONE","","","","","jin created on Nov 22, 2022 3:37 PM, Task completed on May 14, 2023 10:51 AM"
"Traits: Hair","https://app.dework.xyz/webaverse/anata-81736?taskId=965a126f-8827-425d-95af-140f726cd7ea","github issue,hair,design","","DONE","","","","","jin created on Nov 22, 2022 3:37 PM, Task completed on May 14, 2023 10:51 AM"
"Traits: Hair Accessory Other","https://app.dework.xyz/webaverse/anata-81736?taskId=240fe865-8908-429d-8664-61d7d8160903","design,hair,github issue","","DONE","","","","","jin created on Nov 22, 2022 3:37 PM, Task completed on May 14, 2023 10:51 AM"
"Traits: Halos","https://app.dework.xyz/webaverse/anata-81736?taskId=70def474-42e8-4453-be5a-314f0ba35217","halos,design,github issue","","DONE","","","","","jin created on Nov 22, 2022 3:37 PM, Task completed on May 14, 2023 10:51 AM"
"Traits: Hats","https://app.dework.xyz/webaverse/anata-81736?taskId=ad5c2666-e10a-4dfe-89ec-0932964d6d0b","hats,github issue,design","","DONE","","","","","jin created on Nov 22, 2022 3:37 PM, Task completed on May 14, 2023 10:51 AM"
"Traits: Head","https://app.dework.xyz/webaverse/anata-81736?taskId=545251b1-1774-4e43-baa2-061bcf97cc3c","head,design,github issue","","DONE","","","","","jin created on Nov 22, 2022 3:37 PM, Task completed on May 14, 2023 10:51 AM"
"Traits: Head Accessory Other","https://app.dework.xyz/webaverse/anata-81736?taskId=feb7f690-4ebd-4f67-bb7a-bdb38d9ed9d4","github issue,design,headaccessories","","DONE","","","","","jin created on Nov 22, 2022 3:37 PM, Task completed on May 14, 2023 10:51 AM"
"Traits: Masks","https://app.dework.xyz/webaverse/anata-81736?taskId=bcbfc260-42af-4c9d-9519-a6633d67bd2f","design,github issue,masks","","DONE","","","","","jin created on Nov 22, 2022 3:37 PM, Task completed on May 14, 2023 10:51 AM"
"Traits: Neck","https://app.dework.xyz/webaverse/anata-81736?taskId=a8670eac-0740-4b9f-a284-08370083c173","github issue,neck,design","","DONE","","","","","jin created on Nov 22, 2022 3:37 PM, Task completed on May 14, 2023 10:51 AM"
"Traits: Ribbons and Bows","https://app.dework.xyz/webaverse/anata-81736?taskId=3c479737-66e4-47a1-bbe6-e1ae8d596e44","design,github issue,ribbonsbows","","DONE","","","","","jin created on Nov 22, 2022 3:37 PM, Task completed on May 14, 2023 10:50 AM"
"Traits: Set","https://app.dework.xyz/webaverse/anata-81736?taskId=40bcf28d-1c97-4c1b-9588-34612995f1ad","design,set,github issue","","DONE","","","","","jin created on Nov 22, 2022 3:37 PM, Task completed on May 14, 2023 10:50 AM"
"Traits: Sigil","https://app.dework.xyz/webaverse/anata-81736?taskId=111380a5-7042-409c-b21d-1cde70a0e246","design,github issue","","DONE","","","","","jin created on Nov 22, 2022 3:37 PM, Task completed on May 14, 2023 10:51 AM"
"Traits: Special Other","https://app.dework.xyz/webaverse/anata-81736?taskId=f23e87b6-2cb0-476c-85f9-f8e7c06e4639","github issue,special,design","","DONE","","","","","jin created on Nov 22, 2022 3:37 PM, Task completed on May 14, 2023 10:51 AM"
"Traits: Tail","https://app.dework.xyz/webaverse/anata-81736?taskId=54775381-dcfd-47cb-94bd-c01dc953bf90","tail,design,github issue","","DONE","","","","","jin created on Nov 22, 2022 3:37 PM, Task completed on May 14, 2023 10:51 AM"
"Traits: Tattoo","https://app.dework.xyz/webaverse/anata-81736?taskId=86a87482-3ae6-42d1-89aa-09d10674eade","tattoo,design,github issue","","DONE","","","","","jin created on Nov 22, 2022 3:37 PM, Task completed on May 14, 2023 10:51 AM"
"Traits: Type","https://app.dework.xyz/webaverse/anata-81736?taskId=f50b78d1-f66a-4dd6-b11e-dcddcc65b734","design,type,github issue","","DONE","","","","","jin created on Nov 22, 2022 3:37 PM, Task completed on May 14, 2023 10:51 AM"
"Traits: Weapon","https://app.dework.xyz/webaverse/anata-81736?taskId=bebe0028-691d-4bac-b921-10d9e2747018","weapon,github issue,design","","DONE","","","","","jin created on Nov 22, 2022 3:37 PM, Task completed on May 14, 2023 10:51 AM"
"Traits: Weapon Brace","https://app.dework.xyz/webaverse/anata-81736?taskId=2e4988de-9a9f-4b26-b0b9-5ab8aee7b700","github issue,design,weaponbrace","","DONE","","","","","jin created on Nov 22, 2022 3:37 PM, Task completed on May 14, 2023 10:51 AM"
"Traits: Wings","https://app.dework.xyz/webaverse/anata-81736?taskId=d890d0c5-6fca-4e50-a585-7565a5e74418","design,github issue,wings","","DONE","","","","","jin created on Nov 22, 2022 3:37 PM, Task completed on May 14, 2023 10:51 AM"
